index,city_id,prop_avg_price,rent_avg_price,cpi_and_rent_index,cpi_index,crime_index,groceries_index,health_care_index,hotel_price_index,name,pollution_index,property_price_to_income_ratio,purchasing_power_incl_rent_index,quality_of_life_index,rent_index,restaurant_price_index,safety_index,traffic_co2_index,traffic_index,traffic_inefficiency_index,traffic_time_index
16,3402,767.27975788025025,948.611111111111125,54.2978568499082,77.52798143010968,43.20963541666667,79.88652054076708,62.5,64.47905989974255,"Buffalo, NY, United States",20.935960591133004,1.5984994955838545,119.54668973513922,186.81733748749855,27.902045593212627,71.12163634623101,56.79036458333333,4699.333333333334,98.041718918939,58.06737462348779,17.666666666666668
17,8539,3464.1851691110782,1691.6666666666667,67.89755742799126,83.86164123451593,56.24999999999999,92.46186983276591,79.53703703703702,91.8854225297745,"Charleston, SC, United States",32.64367816091954,5.0943899545751155,135.43589043569233,182.3377666866965,49.75796710473349,77.45800687893356,43.75,7935.666666666666,140.5213059298317,132.08008593168233,29.833333333333332
18,3403,1561.4235947519236,1405.404981884057975,58.22153956925808,73.08022389690156,42.434535573122524,75.14572844572733,84.25925925925927,86.2175930776262,"Charlotte, NC, United States",28.649894167135546,2.5937269015812685,139.82724845312708,199.95659231495472,41.33798710783184,67.9246155559026,57.565464426877476,10529.166666666668,221.35661023622131,295.3405274524549,44.5
19,8438,1291.6692500051668,886.791666666666675,51.46026362380086,73.79336749619551,52.21354166666667,79.58841354796922,47.22222222222222,76.214555889339,"Chattanooga, TN, United States",32.758620689655174,2.2398888728413295,151.54159273961537,193.685999586178,26.083714627833572,67.43412437773067,47.78645833333333,4921,101.73292853702195,77.12222908756203,18.5
20,3405,2547.5213013942258,1938.38269363433835,71.79056527638495,84.6060059317144,65.2593212532399,83.07390321426801,65.46267629858961,78.05127859438358,"Chicago, IL, United States",40.76436781609195,3.7116753168057586,129.28837535745944,153.97991072866253,57.2286996461953,84.16488873430733,34.740678746760096,7654.333333333333,206.01382000115473,234.62338484134847,44.833333333333336
21,3406,1257.9829921173651,1067.28998917748915,52.978108337222096,71.97464639921414,51.451056985294116,70.83735387902689,56.48148148148148,71.10527683255458,"Cincinnati, OH, United States",40.45977011494253,2.474096656206618,129.78983067769374,169.9319327735505,31.392815865638347,65.11690639945115,48.54894301470589,8645,154.37042890543506,154.01430001838827,32.5
22,3407,549.82353802508205,1023.95833333333335,54.45532201954097,75.8735911855306,60.264528508771924,74.0608929064235,78.57142857142857,73.95256092631651,"Cleveland, OH, United States",38.8465940190078,1.042665411321447,130.953477751005,178.029558692212,30.118276886670582,71.69814740294646,39.735471491228076,8671.6,156.39885230799496,136.72313800337992,33.2
23,3408,1349.36278525116245,1000.328571428571425,52.92696760399903,73.61185923581881,42.75568181818182,65.91860543125763,58.333333333333336,80.42493211577491,"Colorado Springs, CO, United States",19.499178981937604,2.404209862362873,143.40303653550464,192.92287754785576,29.4232410745229,76.25996576835418,57.24431818181818,6384,118.34723549836437,91.17038791610135,24
24,3409,1340.41991422845725,1184.12918709150325,53.610264531148246,70.13864800784596,43.921474358974365,69.58413308060493,72.04415954415954,72.39676881618948,"Columbus, OH, United States",27.910135841170323,2.516143161666849,134.3806010815229,192.01882236005298,34.829474564957934,62.71131984949837,56.078525641025635,5027.529411764706,110.57208843452148,102.41697713102003,24.588235294117645
25,3411,1585.9859805538993,1459.135196919677025,56.77807114978306,68.97554577919377,41.073575428195,61.987777829513355,69.78114478114477,72.16479324139921,"Dallas, TX, United States",47.006512223764275,2.300770961304968,164.18154103934515,192.38146042000656,42.91838490424914,70.89099847926327,58.92642457180501,7861.2307692307695,178.83203815822304,181.67207455843374,39.23076923076923
26,7711,571.6253743196745,782.2,47.71845754621841,69.4659716270576,53.125,69.30873875041502,61.111111111111114,69.7390514589803,"Dayton, OH, United States",13.50574712643678,1.3833506147352597,117.10402973093355,204.3434817228764,23.00729962718574,61.24215574497774,46.875,1330,46.69061129143806,8.912483333292311,5
27,3412,2934.96559188296715,1820.831709956709975,66.62538498307191,78.12630796754375,33.03299503957398,74.41960957903032,83.24592074592074,78.48779429121811,"Denver, CO, United States",36.156839329253124,4.740519100006287,125.66559378430098,182.94417287404076,53.55717300134874,75.03822695505878,66.96700496042601,6527.666666666666,136.78352570520383,118.04541508994419,31.416666666666664
28,3413,1211.68434099523435,1067.822916666666625,55.39302548302653,76.50106094708735,31.38020833333333,84.9933790985538,71.52777777777777,72.54334165986323,"Des Moines, IA, United States",13.793103448275865,2.892404262860857,102.27145201161944,193.29680027942743,31.408491169170777,63.97492923175899,68.61979166666666,4655,103.05972225303518,57.58905597378836,22.5
29,3414,960.29441041980975,1084.5595238095238,54.501637639584075,74.39194742639484,74.79821799969827,73.84363480763447,40.839947089947096,61.47540195569832,"Detroit, MI, United States",54.010997320888436,1.5122746620784406,157.558986711219,153.24748760633673,31.900774645619535,63.745052617652796,25.20178200030174,9469.6,182.46444801813806,245.1286077716935,37.6
30,3415,1528.4752791727805,1184,55.083062340479984,72.91095305149064,45.68452380952381,78.64480493896066,75,74.68997871000334,"Durham, NC, United States",26.724137931034484,1.9659688893493148,190.87221219333952,229.2201607899861,34.825674710544504,65.59607157563305,54.31547619047619,3857,89.71668555828307,42.104911028329134,17
31,8684,2723.26933542755925,1927.33302910735785,69.9459743656152,81.61235435823173,21.52777777777778,76.63696593518586,87.96296296296298,72.09364602301426,"Fairfax, VA, United States",25.862068965517242,3.8240645595354272,137.68342522057262,200.07551945004676,56.68975771163958,76.50713099848237,78.47222222222223,10640,273.53534545476975,178.11593847811238,55
32,10898,979.5158479205847,590.208333333333325,43.82695342847593,67.11956652367205,72.03125,74.10660647019427,88.88888888888889,59.853533443682906,"Flint, MI, United States",55.632183908045974,3.5588777257483137,84.92511105957452,151.28667344630077,17.360138030506153,52.76380919630162,27.96875,3458,81.12767698330495,32.68825106143452,13
33,8543,2032.5850836886855,1335.71428571428575,62.20193793415974,82.36765679555876,19.921875,88.9001477079317,44.44444444444444,77.52667965156492,"Fort Collins, CO, United States",8.620689655172413,4.917544557311336,89.8618842259489,173.734399624277,39.28813447678465,75.55456400960611,80.078125,8977.5,201.8538648748593,232.69197730881658,42.5
34,8025,2528.5178252117649,2003.820075757575675,67.96870591883219,75.91501302303296,48.387419871794876,73.43471530976832,59.85449735449735,90.3328231010309,"Fort Lauderdale, FL, United States",36.89655172413793,4.622307618868909,108.83715461561059,155.22489731419054,58.93951531823647,71.59300411810247,51.612580128205124,7536.666666666666,133.19999860916283,113.54197499864254,28.333333333333332
35,7738,1582.2948312563291,994.270833333333325,51.69196389095103,71.44677793464218,55,73.13265510063086,69.44444444444444,82.28847486286433,"Fort Myers, FL, United States",44.540229885057464,4.163933766464024,99.41217373139443,143.07430873369242,29.245061330953277,66.5089225070397,45,11970,228.6037143006636,229.88049543493247,45
36,3418,1787.8314114781782,1213.488636363636375,56.62350962828828,75.04375781080684,43.442234848484844,77.27588150929006,65,72.47149924030411,"Fort Worth, TX, United States",65.36330049261083,2.4684062880369324,172.97850562102127,181.28689426836573,35.69304097545797,60.51731873460112,56.557765151515156,7004.666666666666,165.3563128578139,196.9102575585683,37.166666666666664
37,3420,1423.0480825723506,1139.78472222222225,56.983572991297585,77.62859858203932,55.44507575757576,78.55430414866916,72.22222222222223,76.09583262050919,"Fresno, CA, United States",85.53639846743296,3.243409152937954,104.12311814919846,137.03524538195182,33.525145250134656,72.9902293702722,44.55492424242424,7980,182.44585983224135,254.85027878788594,39.333333333333336
38,9782,1067.24171781676885,956.1250000000000,50.20282933030656,69.63454452095125,27.34375,67.13523639541651,73.61111111111111,72.61476954911123,"Gainesville, FL, United States",44.827586206896555,2.8082155279497627,102.37246690377626,175.563471345683,28.123055939712305,61.72921154010618,72.65625,0,43.4463705212133,8.912483333292311,30
39,3423,919.41645833333325,1157.205225330225275,56.83935978509751,76.9065213262364,37.47395833333333,79.22709024752803,80,67.68048348457559,"Grand Rapids, MI, United States",16.7816091954023,1.6869369007783332,129.67112050533964,203.37126769178997,34.03754455294998,67.0276619569813,62.52604166666667,5763.333333333334,110.14452260187281,62.512557626750926,21.666666666666668
40,3424,756.16470677385795,907.1824494949495,51.98893248046437,74.2594661191001,38.950892857142854,77.74869469467554,49.53703703703704,65.94029077994273,"Greensboro, NC, United States",42.41379310344828,1.1678219409634873,168.42551292613186,206.10368683338027,26.68348048076527,59.647641715485214,61.049107142857146,3990,88.33792637694663,39.67105490197499,15
41,7589,967.0789620854430,1372.926136363636375,58.030656643368886,73.56209716398936,50.05050505050505,71.9927468097404,55.55555555555556,82.49094515968072,"Hartford, CT, United States",34.770114942528735,1.598477623281724,140.98629428738957,185.5518691743148,40.38266809679449,83.75994547863503,49.94949494949495,7315,129.07756740278455,95.2441763457817,27.5
42,3427,5699.7722174078115,2300.156191936083325,83.2128221635107,96.90405090169018,32.825520833333336,106.39869464605074,67.03703703703704,114.5197204204753,"Honolulu, HI, United States",45.64009553664726,9.99258803893375,92.69755328468906,154.52939400213003,67.65582037484022,83.86474203327961,67.17447916666667,8396.166666666666,182.01637590698815,137.57877183901547,39.666666666666664
43,3428,1688.85709902006575,1586.90770100647195,59.678643569906974,71.1213063176373,61.55353616179574,67.16363048931099,68.78136200716845,77.56968965449698,"Houston, TX, United States",63.478681841345335,2.4806949163044445,154.26933566769577,157.51855006469566,46.67663124232214,77.0126149189909,38.44646383820427,11009.333333333334,212.89677975663275,226.01871845468028,42.72727272727273
44,7822,1054.8632208375527,770.285714285714275,46.9943316955074,68.41297813907651,46.50297619047619,66.89227897362943,61.1111111111111,61.988263489756235,"Huntsville, AL, United States",7.758620689655173,2.1001358214239363,144.5380847341084,219.13910287431816,22.656857871531848,68.34702191645539,53.49702380952381,5852,112.58372069727668,78.1798713342682,22.5
45,3431,996.6329684047512,1041.584009502923975,53.162504173726674,72.9867473136712,54.44048713235294,73.48446434072127,67.26190476190476,69.25629470340927,"Indianapolis, IN, United States",36.501620984379606,2.543007687583001,99.69219363225452,156.66812691623682,30.636711063051962,65.92891314412196,45.55951286764706,5534,186.9799365636136,156.392961506325,44.2
46,8366,4930.764398268876,2202.076388888888875,72.3080766358571,78.94127163561588,21.6656454248366,83.3667198109849,64.35185185185186,75.0258660662524,"Irvine, CA, United States",12.78735632183908,6.198753957873988,148.7654393226191,233.56051499410415,64.77094257366127,66.83386872851254,78.3343545751634,4610.666666666666,96.10078952251347,44.91994303288884,17.333333333333332
47,9872,1689.663371771533,1436.04166666666665,63.40962290757586,82.0411163068712,21.09375,79.93654271714017,75,98.11325008932774,"Ithaca, NY, United States",18.103448275862068,4.505768991390755,79.97515731440458,184.84010777056577,42.239121582872905,77.58221538154763,78.90625,2394,76.7385968137921,19.812990745274643,19
48,3434,800.6253359047368,1070.833333333333325,58.59739884471895,82.44757513678913,78.57142857142857,88.34784775855883,76.38888888888889,75.90382877376226,"Jackson, MS, United States",16.091954022988503,1.448690667293131,127.54232651984671,184.10490021343276,31.497038290434748,73.32235311872537,21.428571428571427,1330,105.82908569999591,115.42280329862973,35
49,3435,1057.02428738737745,1129.793700396825375,53.62419905384478,71.57137237887264,60.00302912667044,71.99693475218851,72.22222222222223,71.44899643858533,"Jacksonville, FL, United States",22.413793103448278,2.2401701544715005,118.99320077084828,173.53117061695912,33.23127356422485,73.28883880156857,39.99697087332957,10640,198.31426764597566,224.75570070408435,40
50,3436,4017.08901333967125,2183.0984848484848,68.77201666204861,72.78449768337474,58.73325892857142,72.50221087326534,41.666666666666664,73.27544046149804,"Jersey City, NJ, United States",53.44827586206897,4.424136077264466,178.5460409980686,170.4780311689836,64.21273453920263,58.96012163109721,41.26674107142858,420,124.53838964442063,54.44440302036364,43.5
51,3437,848.48429715060272,1025.8996212121212,49.971681755825145,67.393787815043,58.943922536594954,64.41769672397626,80.32407407407408,73.8857378130613,"Kansas City, MO, United States",15.804597701149424,1.4108172368708198,162.75265892084337,214.35708602626863,30.17537710642243,69.04123334952557,41.05607746340505,6878,123.50975782737882,91.57822328692001,25.857142857142858
52,7420,782.7375141499710,1041.63194444444445,51.26544287522851,69.41890109749659,42.354910714285715,74.44448662479725,65.74074074074073,66.02608341472728,"Knoxville, TN, United States",69.42528735632183,1.6012201934632015,128.94941684605644,165.83293118289822,30.638121001126844,64.74531712764707,57.645089285714285,9310,166.8683276716303,138.38149159629566,35
53,3438,1362.2457585024557,1058.0364776733255,56.196929447428815,78.26578696386419,55.23757655286175,72.94338317638287,64.07828282828284,78.18391215317578,"Las Vegas, NV, United States",48.99425287356323,2.7735743963375135,118.19036227220192,149.27233641873255,31.120636996065475,78.79800540624778,44.76242344713824,4640.222222222222,196.72963583072345,210.119872397266,47
54,8014,1123.9310015643319,1022.91666666666665,57.42628157530475,81.4861634963576,46.09375,83.0172856946207,30.555555555555557,78.95204242605584,"Lexington, KY, United States",27.586206896551722,2.327806642590704,113.70015510956202,169.40580617153194,30.08763774436471,67.56767298688276,53.90624999999999,7980,141.00275035955767,125.68455590217657,30
55,3440,1074.72382703429435,929.46180555555555,50.723233579348395,71.30314272828838,58.17938112745098,76.94130501359557,64.58333333333333,67.42064664921517,"Little Rock, AR, United States",19.655172413793107,2.244150818614104,127.67824693045036,193.33544137380179,27.338796027156377,63.57449469081126,41.82061887254902,3014.666666666667,88.45458618585418,33.094413498874715,23
56,3442,4825.30934385023425,2308.109283491692875,73.33994705720069,78.16283118221148,53.263538171325216,75.27894892918053,63.333333333333336,87.34473935107391,"Los Angeles, CA, United States",66.72630037822289,7.700827589377033,115.53835342863918,152.86310682175088,67.85982409715436,79.5830005593817,46.73646182867479,9931.913043478262,216.80136149101088,280.90020451245005,44.260869565217384
57,3443,1188.68434617293315,936.52075702075705,51.35001521634048,72.29880742989408,57.8203125,82.21291003115067,46.2962962962963,76.97205148540533,"Louisville, KY, United States",52.17158320606596,2.401382517521077,130.35978276945193,160.8750067074479,27.546425036890014,58.90788188927347,42.1796875,7248.5,130.82933356943676,154.13423195509145,27.25
58,3445,1792.1339737875566,1287.014530812324875,53.6250958646609,67.50324551495929,22.66173245614035,65.71140233586397,80.55555555555556,79.98071402064598,"Madison, WI, United States",19.745484400656817,3.13700127666252,144.06772615034657,216.95156773300155,37.855700504910544,63.55906647347594,77.33826754385964,2979.2,82.57892920743339,56.96006980536235,16.4
59,8904,1340.6442002102147,1015.51785714285715,55.171828764106124,77.43916288767745,10.026041666666666,88.80187698838455,77.77777777777777,72.90336201156265,"Melbourne, FL, United States",17.24137931034483,2.7360085718575813,120.1040648766288,213.89094760569213,29.870012293586445,63.33906559154756,89.97395833333333,3990,88.33982275433216,39.69494714989199,15
60,3446,807.96578476786115,998.310185185185125,50.71325986845686,69.50218471508198,76.86755952380953,70.49628045344363,38.888888888888886,76.03203501479463,"Memphis, TN, United States",46.61193212917351,1.7552898844266343,122.74437464578433,154.87927919293728,29.36387311611715,64.99941245779142,23.132440476190474,6827.333333333334,122.63037785695417,77.55526048157907,26
61,3448,3838.8605950701482,2017.4030149787972,70.09109787746877,79.55364800436779,56.451809592241624,75.34074672390406,55.68181818181818,100.62342637656802,"Miami, FL, United States",41.04717746022094,6.935288634284905,106.79574363990993,137.66540424977728,59.33903814165822,86.89957264233567,43.548190407758376,8468.421052631578,208.55664553864483,212.68307063506106,44.578947368421055
62,3449,1090.7422520849263,1118.044913419913425,53.68648523030749,71.99260335296871,59.799479166666664,70.99399918666533,64.68253968253968,69.79253437931028,"Milwaukee, WI, United States",27.144909688013136,2.098402680015839,130.93246311309517,177.80298263786108,32.88569971836217,74.45384674700993,40.20052083333333,7514.5,133.75933114486872,133.43332593875627,28.25
63,3450,1898.02558660489925,1413.686084850606825,62.46728198183925,80.84814653546715,47.35286273115221,87.58840319926931,77.36111111111111,73.25366053071434,"Minneapolis, MN, United States",21.738505747126435,3.2177520094014236,127.69558691367216,179.10906776495693,41.58156396438383,69.3644377843999,52.647137268847786,7306.571428571428,144.4788822158493,198.27395823226553,31.357142857142858
64,3451,694.4451612903226,804.23333333333335,45.34416272337853,64.43178039274804,61.16071428571428,63.977791309828355,66.66666666666667,65.16760846114141,"Mobile, AL, United States",17.19348659003832,1.348437206388976,153.59067453845452,197.25424482851327,23.655378765239508,64.23737503972134,38.83928571428571,9310,166.70508990298265,134.56762154402028,35
65,3453,941.84216146210065,843.916666666666675,52.75460068898301,77.33667072025543,57.8125,87.40750880020691,22.22222222222222,60.631148794251665,"Montgomery, AL, United States",43.10344827586207,1.9219601595006568,125.61815557471714,155.79583924051622,24.82260753052395,60.64553546656782,42.18750000000001,3990,93.9370789857388,39.67105490197499,20
66,8029,1749.85629827831375,1509.8384495938843,58.01672647835506,69.99180013560171,45.41666666666667,68.06629852686247,67.5925925925926,78.55398051389307,"Nashville, TN, United States",22.48563218390805,2.666447692614573,152.9660673987136,200.71873207344768,44.40974891134245,71.60816985692868,54.583333333333336,8146.25,185.14002431182553,216.42552836015548,40
67,3454,1729.40038038379195,1347.01486013986015,60.28965533698957,78.47990806073214,69.35654438405797,78.38027775042626,57.77777777777778,87.77320409643717,"New Orleans, LA, United States",48.70991077887629,4.088900296450626,94.86919904661558,140.29203054754964,39.62052478842937,78.2610354332322,30.643455615942027,6650,179.36600996428436,259.8768693862612,40.33333333333333
68,3455,12101.540259599904,3399.7905563664756,100,100,47.230292522764934,100,62.65740401325078,100,"New York, NY, United States",56.47039072636115,16.365137392055654,100,133.99986607827333,100,100,52.76970747723507,4617.685714285713,198.57334859932064,208.42194827012045,47.40357142857143
69,3456,1139.57814950284155,1191.510416666666675,53.74809877663551,70.20671559317448,53.94965277777777,58.76334346920633,66.66666666666667,99.82753830360755,"Newark, NJ, United States",43.10344827586207,2.115029973093618,135.5637226267049,148.48766290167404,35.04658292656983,78.09841007192347,46.050347222222236,23940,560.5561969166021,605.2191318889343,90
70,3459,5056.07484089615365,2556.5327380952382,81.397652681748,86.85485343336317,71.54605263157895,91.84928709338298,72.91666666666667,94.17347518898278,"Oakland, CA, United States",21.379310344827587,7.422033602548576,113.17687608192384,183.37762309904636,75.19677155723178,87.92720676837024,28.45394736842106,2594.571428571429,100.50111055477912,117.35148906407711,29.42857142857143
71,3460,1085.8094632855932,995.8712121212121,47.4395772866875,63.4105720680705,37.09764194139194,66.28446224407405,71.11111111111111,61.31339473169651,"Oklahoma City, OK, United States",13.551773896601485,2.2276544607029383,138.94534159842604,217.56164237843814,29.29213419504138,59.49658838631211,62.902358058608066,5662,110.47520477453088,87.04113318354776,21.285714285714285
72,3461,1355.17537458484005,1078.57954545454545,49.4107460316077,64.97551949436469,47.79647435897435,64.42970989358807,73.61111111111111,61.54684759349772,"Omaha, NE, United States",26.09195402298851,2.6788984719353053,138.4512373513286,198.88212367408124,31.724882094127494,58.14536356842165,52.20352564102565,5054,103.63348071871884,74.40977264262295,19.5
73,3462,1401.0559805890981,1320.085239181879675,58.332872053384186,75.49812048641223,52.5779632505176,79.3712611463539,66.01430976430976,76.49545504499477,"Orlando, FL, United States",38.67151821406119,2.572633089587033,126.25345831596553,168.66840732537347,38.82842831920564,73.76213977188341,47.4220367494824,9177,165.78911333209467,158.2329759828965,34.7
74,3465,2306.06933245439495,1719.987397443152875,67.32226192905866,82.0469367843574,60.841906973367905,82.60196746202185,74.5014245014245,82.91551780027508,"Philadelphia, PA, United States",53.25191570881226,4.233112301879008,109.4291124248367,157.7978957295455,50.59098108918182,77.31721622365109,39.158093026632095,7953.4,159.56894164208853,178.81324798667683,34.6
75,3466,1447.64069691011845,1095.2497641084406,51.84816678163309,69.1265130058899,60.38656100738168,64.77313861643356,72.61937182280319,81.13057496105131,"Phoenix, AZ, United States",64.81906025009474,2.232716171715228,169.11139266571377,167.7274023897145,32.215212847669896,69.16120074011148,39.61343899261833,7372.636363636364,135.83879061124574,124.70251755760314,29.454545454545457
76,3467,1004.3242255774121,1262.756662387177125,59.22917728310877,78.6672413405458,42.59672619047619,77.99061709431186,68.00595238095238,88.82600593059986,"Pittsburgh, PA, United States",41.02162205610482,1.540037147654301,148.8970342404426,183.31015735497095,37.14218983350397,72.84643647261186,57.4032738095238,8088.75,198.84507516090233,180.98664779187965,43.25
77,3469,3022.2512218909272,1761.765620812114725,67.23035398690261,80.7926739162536,44.100982338245196,81.75551567644952,69.10879629629629,81.98240497656599,"Portland, OR, United States",23.41666208363123,5.047455426709896,120.44025801868032,187.48497002268647,51.819828063026364,74.48217569851757,55.89901766175481,6839.185185185184,128.48679126496194,114.40131107115515,28.074074074074076
78,3470,1539.05929489993845,1171.217092731829525,53.43787557279557,70.14878696478684,29.550917832167833,71.29126496922517,76.00308641975309,75.70051380766705,"Raleigh, NC, United States",24.08045977011494,2.4407816780321276,159.57183487397765,218.11923106586931,34.44968368826717,70.2373808404964,70.44908216783217,8091.333333333334,160.81005698301132,172.50360550395834,34.77777777777778
79,3471,1487.58102496459275,1018.95716666666665,45.929369575478745,59.97367576147392,38.066620879120876,51.890657108270446,68.05555555555556,54.62176988664771,"Reno, NV, United States",32.5,3.6053461037134147,121.48486887643067,195.23878639058503,29.971174687763025,63.054574522145636,61.93337912087913,3391.5,81.58145362394293,33.00446290103811,13.875
80,3473,2294.5046833333335,1384.899999999999975,57.52372836781551,72.29908221592225,48.60795454545455,69.72672279030449,75,78.22289259456298,"Riverside, CA, United States",45.11494252873564,3.6924761559918466,146.08419370680383,167.74999513777487,40.734862252223884,69.45236107142526,51.392045454545446,21945,499.5355921648637,498.7243412551942,82.5
81,3474,643.62355625,1051.2242445054945,49.81591639086213,66.44538592902518,67.93964076858813,65.04681135403425,61.80555555555556,71.176257172227,"Rochester, NY, United States",45.804597701149426,1.2549310688141986,139.2268319912659,161.12006489089114,30.920264853873526,71.98064495024438,32.060359231411866,7536.666666666666,133.81721816793382,127.07663392192441,28.333333333333332
82,3475,2222.95156520718695,1311.2891081871345,60.773603330819356,80.31455905489256,47.77180616564809,80.4587611803626,70,78.58741459695669,"Sacramento, CA, United States",43.3015978274599,3.90356748748628,126.71625433725393,189.74529784407156,38.56970264628813,73.7283975076836,52.22819383435191,5267,109.03537165307377,84.96885263549969,22.5
83,3476,1251.25952695282505,980.186909965034975,50.60028591967445,69.75892441161345,70.59012520160627,69.25024753690221,81.74603174603175,72.26940049265204,"Saint Louis, MO, United States",33.607006020799126,2.1563030381071635,155.08280134611192,192.22983128369975,28.83080277193926,63.933712826826515,29.409874798393734,3109.3333333333335,94.62752257809487,55.31792208545749,26.166666666666668
